ticker,period_end_date,fundamental_score,quality_score,growth_score
SALM,2015-09-30,0.32909957652773686,0.5620122943851585,-0.369638577044528
YAR,2015-09-30,0.30101196348016535,0.39984558046146834,0.004511112536256268
PROT,2015-09-30,0.2852760458559728,0.41159875591769673,-0.09369208432919887
NOD,2015-09-30,0.2668967902173782,0.27846678340986225,0.2321868106399261
VEI,2015-09-30,0.2152022896137299,0.3403732382675154,-0.1603105563476266
BRG,2015-09-30,0.17843641130192145,0.28346382741930554,-0.13664583705023084
GJF,2015-09-30,0.15539020803164466,0.30335700318834663,-0.2885101774384613
ORK,2015-09-30,0.14617525185475574,0.22983546588452639,-0.10480539023455619
TEL,2015-09-30,0.1007425504775203,0.17415367736366744,-0.11949083018092117
ATEA,2015-09-30,0.05999432429142082,0.15661501425306795,-0.22986774559352058
KOG,2015-09-30,0.029414390013108027,0.18028999637469492,-0.4232124290716527
MOWI,2015-09-30,-0.13031626053861803,0.025811627004365928,-0.5986999231675699
SUBC,2015-09-30,-0.21439996867681016,0.12930156205843057,-1.2455045608825324
EQNR,2015-09-30,-0.4341304033513319,-0.17860752472338584,-1.2006990392351702
STB,2015-09-30,-0.4620358816220696,-0.5039087998628025,-0.3364171268998711
FRO,2015-09-30,-0.7505595649941591,-0.9677217713969316,-0.09907294578584167
AKRBP,2015-09-30,-0.8402425799425961,-2.434571698601926,3.9427447760353935
DNB,2015-09-30,-1.3556649018987936,-1.7628602038135464,-0.1340789961545358
AFG,2015-12-31,0.8155646442312675,0.927194953498423,0.4806737164298011
STB,2015-12-31,0.6383395718485907,0.852891247591151,-0.005315455379090251
NHY,2015-12-31,0.40883005841238385,0.20569986702275297,1.0182206325812766
SALM,2015-12-31,0.3582517877357902,0.4157886697831295,0.1856411415937723
TOM,2015-12-31,0.27898599562082116,0.23737549730060706,0.4038174905814634
FRO,2015-12-31,0.23674066373579528,0.37826107315982543,-0.1878205645362951
ORK,2015-12-31,0.19953529751242055,0.10506806490150411,0.4829369953451698
ATEA,2015-12-31,0.1811320548157499,0.18507985440789018,0.16928865603932902
BRG,2015-12-31,0.1554721543847175,0.10751945513012191,0.29933025214850423
YAR,2015-12-31,0.12714455145716316,0.12653414586139872,0.12897576824445653
VEI,2015-12-31,0.12429611176945349,0.10969723548748128,0.16809274061537013
MOWI,2015-12-31,0.10297904354383622,-0.12258794557036931,0.7796800108864528
PROT,2015-12-31,0.01821725757887338,-0.08117554597704356,0.3163956682466242
SUBC,2015-12-31,0.015514385538492742,0.11631474465457159,-0.2868866918097438
GJF,2015-12-31,0.0010199272664945316,-0.05387997032542108,0.16571962004224136
TEL,2015-12-31,-0.014948368694613797,0.026095017629723896,-0.13807852766762688
NOD,2015-12-31,-0.05132582397210082,-0.20492872198544304,0.4094828700679259
KOG,2015-12-31,-0.11682476860169991,-0.20142722916960334,0.13698261310201043
EQNR,2015-12-31,-0.4799494755318674,-0.29580602904761844,-1.0323798149846142
VEND,2015-12-31,-0.9200671107550817,0.14068991674866405,-4.102338193266319
DNB,2015-12-31,-0.9634742086095295,-1.3885187665090266,0.31165946508896225
AKRBP,2015-12-31,-1.385883512443417,-1.9464852188013322,0.29592160663032896
MOWI,2016-03-31,1.082839660349718,-0.0034129392088734917,4.341597459025492
AFG,2016-03-31,0.6856451444557828,0.9127872329205198,0.004218879061572204
STB,2016-03-31,0.590200162815737,0.9008569818632624,-0.3417702943268393
SALM,2016-03-31,0.48816856192507974,0.680078817539667,-0.0875622049186821
TOM,2016-03-31,0.22823143341166266,0.309817585010492,-0.01652702138482535
NHY,2016-03-31,0.21445973003280433,0.1288729913991314,0.4712199459338231
NOD,2016-03-31,0.1473605796268269,0.2760305922787075,-0.238649458328815
ORK,2016-03-31,0.08866125191313125,0.09778346976178087,0.06129459836718236
BRG,2016-03-31,0.0747574856867865,0.12781723115593657,-0.08442175072066373
YAR,2016-03-31,0.06562891082273538,0.12173169711684824,-0.10267944805960323
SUBC,2016-03-31,0.0458704732645385,0.2700646639093836,-0.6267120986699969
VEND,2016-03-31,0.022245281358651135,0.05550674685655584,-0.07753911513506298
ATEA,2016-03-31,-0.0015040594762018786,0.0825189193788273,-0.2535729960412894
TEL,2016-03-31,-0.007510753378115409,0.10932063358110519,-0.3580049142557772
GJF,2016-03-31,-0.007574142360291712,0.05289683164832342,-0.1889870643861371
VEI,2016-03-31,-0.029286868658648657,0.05139515273744923,-0.2713329328469423
PROT,2016-03-31,-0.11781309084589281,-0.03999023664590284,-0.3512816534458627
KOG,2016-03-31,-0.24947234747715186,-0.22888117056738042,-0.3112458782064662
EQNR,2016-03-31,-0.39849415952500644,-0.31192085888492865,-0.65821406144524
FRO,2016-03-31,-0.41766770003786746,-0.37177842482146356,-0.5553355256870791
DNB,2016-03-31,-0.8996003824249473,-1.1399451173047819,-0.17856617778544356
AKRBP,2016-03-31,-1.7881516949687084,-2.3255594977104965,-0.17592828674334435
MOWI,2016-06-30,1.110522936935815,0.22722835652721218,3.7604066781616234
SALM,2016-06-30,0.860801118746657,0.9522602191900652,0.5864238174164323
AFG,2016-06-30,0.8438766662999928,1.020977804510578,0.3125732516682372
BRG,2016-06-30,0.43746898168688086,0.4216834915608343,0.48482545206502053
TOM,2016-06-30,0.43534937556378306,0.42667999283718444,0.461357523743579
YAR,2016-06-30,0.17091222289024435,0.16072177218472167,0.2014835750068124
ORK,2016-06-30,0.16194741319714545,0.1536400232529837,0.18686958302963064
GJF,2016-06-30,0.1575347668322281,0.20170110265093677,0.02503575937610214
VEI,2016-06-30,0.1548509391395546,0.27425761439051644,-0.20336908661333086
NHY,2016-06-30,0.1401509404397404,0.1765649426185219,0.03090893390339592
ATEA,2016-06-30,0.11950661055174322,0.15620569673529724,0.009409352001081164
VEND,2016-06-30,0.0785523983774898,0.23887025691379454,-0.4024011772314244
PROT,2016-06-30,0.0764726659590703,0.12518499731997274,-0.06966432812363697
NOD,2016-06-30,0.012219205855855647,0.1713623266747775,-0.4652101566009099
SUBC,2016-06-30,-0.1266887286133912,0.3151009661408642,-1.4520578128761574
TEL,2016-06-30,-0.14785277700061128,0.08756691832714326,-0.8541118629838749
